hora,cod,contexto,turma
15/03/2022 18:48,27,Curso: 16462.1 Mecânica - 2022/1,1
15/03/2022 18:48,27,URL: ape - Apresentação do plano de ensino da disciplina de mecânica geral,1
15/03/2022 18:47,27,Curso: 16462.1 Mecânica - 2022/1,1
15/03/2022 18:47,27,URL: pa - Encontro 04 - Plano de aula,1
15/03/2022 18:47,27,Curso: 16462.1 Mecânica - 2022/1,1
15/03/2022 18:47,27,URL: le - Lista de exercícios e soluções de mecânica geral,1
15/03/2022 18:47,27,Curso: 16462.1 Mecânica - 2022/1,1
15/03/2022 18:47,27,URL: pp - Apresentações de power point da disciplina de mecânica geral,1
15/03/2022 18:47,27,Curso: 16462.1 Mecânica - 2022/1,1
15/03/2022 18:47,27,Fórum: fo - Fórum de dúvidas,1
15/03/2022 18:47,27,Curso: 16462.1 Mecânica - 2022/1,1
15/03/2022 18:47,27,Página: wc - Encontro 03 - Print do WolframCloud,1
15/03/2022 18:47,27,Curso: 16462.1 Mecânica - 2022/1,1
15/03/2022 18:47,27,URL: pa - Encontro 03 - Plano de aula,1
15/03/2022 18:47,27,Curso: 16462.1 Mecânica - 2022/1,1
15/03/2022 18:45,33,Arquivo: qs - Bloco 01 Questionário 02 - Soluções,1
15/03/2022 18:44,33,Curso: 16462.1 Mecânica - 2022/1,1
15/03/2022 18:39,0,Curso: 16462.1 Mecânica - 2022/1,1
15/03/2022 18:38,0,Questionário: qq - Bloco 01 Questionário 03,1
15/03/2022 18:38,0,Questionário: qq - Bloco 01 Questionário 03,1
15/03/2022 18:38,0,Questionário: qq - Bloco 01 Questionário 03,1
15/03/2022 18:38,0,Curso: 16462.1 Mecânica - 2022/1,1
15/03/2022 18:38,0,Questionário: qq - Bloco 01 Questionário 02,1
15/03/2022 18:38,0,Questionário: qq - Bloco 01 Questionário 02,1
15/03/2022 18:38,0,Curso: 16462.1 Mecânica - 2022/1,1
15/03/2022 18:38,0,Questionário: qq - Bloco 01 Questionário 03,1
15/03/2022 18:38,0,Curso: 16462.1 Mecânica - 2022/1,1
15/03/2022 18:38,0,Arquivo: qs - Bloco 01 Questionário 01 - Soluções,1
15/03/2022 18:38,0,Curso: 16462.1 Mecânica - 2022/1,1
15/03/2022 18:28,33,Questionário: qq - Bloco 01 Questionário 03,1
15/03/2022 18:28,33,Questionário: qq - Bloco 01 Questionário 03,1
15/03/2022 18:27,33,Curso: 16462.1 Mecânica - 2022/1,1
15/03/2022 18:11,27,Questionário: qq - Bloco 01 Questionário 03,1
15/03/2022 18:11,27,Questionário: qq - Bloco 01 Questionário 03,1
15/03/2022 18:11,27,Curso: 16462.1 Mecânica - 2022/1,1
15/03/2022 17:54,38,Questionário: qq - Bloco 01 Questionário 03,1
15/03/2022 17:53,38,Questionário: qq - Bloco 01 Questionário 03,1
15/03/2022 17:53,38,Curso: 16462.1 Mecânica - 2022/1,1
15/03/2022 15:45,6,Curso: 16462.1 Mecânica - 2022/1,1
15/03/2022 15:45,6,Questionário: qq - Bloco 01 Questionário 03,1
15/03/2022 15:45,6,Questionário: qq - Bloco 01 Questionário 03,1
15/03/2022 15:45,6,Curso: 16462.1 Mecânica - 2022/1,1
15/03/2022 13:03,6,Questionário: qq - Bloco 01 Questionário 03,1
15/03/2022 11:14,6,Questionário: qq - Bloco 01 Questionário 03,1
15/03/2022 11:14,6,Questionário: qq - Bloco 01 Questionário 03,1
15/03/2022 09:38,6,Questionário: qq - Bloco 01 Questionário 03,1
15/03/2022 09:38,6,Questionário: qq - Bloco 01 Questionário 03,1
14/03/2022 21:17,33,Questionário: qq - Bloco 01 Questionário 03,1
14/03/2022 21:17,33,Questionário: qq - Bloco 01 Questionário 03,1
14/03/2022 21:15,33,Curso: 16462.1 Mecânica - 2022/1,1
14/03/2022 20:53,33,Questionário: qq - Bloco 01 Questionário 03,1
14/03/2022 20:53,33,Questionário: qq - Bloco 01 Questionário 03,1
14/03/2022 20:53,33,Questionário: qq - Bloco 01 Questionário 03,1
14/03/2022 20:52,33,Curso: 16462.1 Mecânica - 2022/1,1
14/03/2022 20:00,36,Curso: 16462.1 Mecânica - 2022/1,1
14/03/2022 19:59,36,Questionário: qq - Bloco 01 Questionário 03,1
14/03/2022 19:59,36,Questionário: qq - Bloco 01 Questionário 03,1
14/03/2022 19:59,36,Questionário: qq - Bloco 01 Questionário 03,1
14/03/2022 19:59,36,Curso: 16462.1 Mecânica - 2022/1,1
14/03/2022 19:36,38,Questionário: qq - Bloco 01 Questionário 03,1
14/03/2022 18:19,6,Questionário: qq - Bloco 01 Questionário 03,1
14/03/2022 18:19,6,Questionário: qq - Bloco 01 Questionário 03,1
14/03/2022 18:19,6,Questionário: qq - Bloco 01 Questionário 03,1
14/03/2022 18:00,38,Questionário: qq - Bloco 01 Questionário 03,1
14/03/2022 18:00,38,Questionário: qq - Bloco 01 Questionário 03,1
14/03/2022 18:00,38,Questionário: qq - Bloco 01 Questionário 03,1
14/03/2022 17:59,38,Curso: 16462.1 Mecânica - 2022/1,1
14/03/2022 16:49,9,URL: le - Lista de exercícios e soluções de mecânica geral,1
14/03/2022 16:49,9,Curso: 16462.1 Mecânica - 2022/1,1
14/03/2022 16:31,1,Curso: 16462.1 Mecânica - 2022/1,1
14/03/2022 16:28,1,URL: le - Lista de exercícios e soluções de mecânica geral,1
14/03/2022 16:28,1,Curso: 16462.1 Mecânica - 2022/1,1
14/03/2022 16:28,1,URL: pp - Apresentações de power point da disciplina de mecânica geral,1
14/03/2022 16:28,1,Curso: 16462.1 Mecânica - 2022/1,1
14/03/2022 16:26,1,URL: pp - Apresentações de power point da disciplina de mecânica geral,1
14/03/2022 16:26,1,Curso: 16462.1 Mecânica - 2022/1,1
14/03/2022 16:25,1,Página: wc - Encontro 03 - Print do WolframCloud,1
14/03/2022 16:25,1,Página: wc - Encontro 03 - Print do WolframCloud,1
14/03/2022 16:25,1,Curso: 16462.1 Mecânica - 2022/1,1
14/03/2022 15:54,18,Questionário: qq - Bloco 01 Questionário 03,1
14/03/2022 15:43,9,URL: le - Lista de exercícios e soluções de mecânica geral,1
14/03/2022 15:43,9,Curso: 16462.1 Mecânica - 2022/1,1
14/03/2022 15:41,1,Curso: 16462.1 Mecânica - 2022/1,1
14/03/2022 14:32,27,Questionário: qq - Bloco 01 Questionário 03,1
14/03/2022 14:32,27,Questionário: qq - Bloco 01 Questionário 03,1
14/03/2022 14:32,27,Questionário: qq - Bloco 01 Questionário 03,1
14/03/2022 14:32,27,Curso: 16462.1 Mecânica - 2022/1,1
14/03/2022 11:04,16,URL: ape - Apresentação do plano de ensino da disciplina de mecânica geral,1
14/03/2022 11:03,16,Curso: 16462.1 Mecânica - 2022/1,1
14/03/2022 11:03,16,URL: pa - Encontro 01 - Plano de aula,1
14/03/2022 11:03,16,Curso: 16462.1 Mecânica - 2022/1,1
14/03/2022 11:03,16,URL: pl - Plano de ensino,1
14/03/2022 11:03,16,Curso: 16462.1 Mecânica - 2022/1,1
14/03/2022 10:54,9,Curso: 16462.1 Mecânica - 2022/1,1
14/03/2022 00:27,1,Curso: 16462.1 Mecânica - 2022/1,1
13/03/2022 17:35,7,Questionário: qq - Bloco 01 Questionário 03,1
13/03/2022 17:35,7,Questionário: qq - Bloco 01 Questionário 03,1
13/03/2022 17:35,7,Questionário: qq - Bloco 01 Questionário 03,1
13/03/2022 17:35,7,Curso: 16462.1 Mecânica - 2022/1,1
13/03/2022 14:04,18,Questionário: qq - Bloco 01 Questionário 03,1
13/03/2022 11:33,9,URL: le - Lista de exercícios e soluções de mecânica geral,1
13/03/2022 11:32,9,Curso: 16462.1 Mecânica - 2022/1,1
13/03/2022 11:16,9,Curso: 16462.1 Mecânica - 2022/1,1
13/03/2022 11:14,9,Questionário: qq - Bloco 01 Questionário 02,1
13/03/2022 11:14,9,Questionário: qq - Bloco 01 Questionário 02,1
13/03/2022 11:14,9,Curso: 16462.1 Mecânica - 2022/1,1
13/03/2022 10:47,18,Arquivo: qs - Bloco 01 Questionário 02 - Soluções,1
13/03/2022 10:46,18,URL: pp - Apresentações de power point da disciplina de mecânica geral,1
13/03/2022 10:46,18,Curso: 16462.1 Mecânica - 2022/1,1
13/03/2022 10:42,18,Arquivo: qs - Bloco 01 Questionário 02 - Soluções,1
13/03/2022 10:42,18,Curso: 16462.1 Mecânica - 2022/1,1
13/03/2022 10:12,18,URL: pp - Apresentações de power point da disciplina de mecânica geral,1
13/03/2022 10:11,18,Curso: 16462.1 Mecânica - 2022/1,1
13/03/2022 10:07,18,Questionário: qq - Bloco 01 Questionário 03,1
13/03/2022 10:07,18,Questionário: qq - Bloco 01 Questionário 03,1
12/03/2022 21:17,14,Questionário: qq - Bloco 01 Questionário 02,1
12/03/2022 19:31,28,Curso: 16462.1 Mecânica - 2022/1,1
12/03/2022 19:30,28,Página: wc - Encontro 03 - Print do WolframCloud,1
12/03/2022 19:30,28,URL: pa - Encontro 03 - Plano de aula,1
12/03/2022 19:30,28,Curso: 16462.1 Mecânica - 2022/1,1
12/03/2022 16:17,37,Questionário: qq - Bloco 01 Questionário 03,1
12/03/2022 16:17,37,Questionário: qq - Bloco 01 Questionário 03,1
12/03/2022 16:16,37,Curso: 16462.1 Mecânica - 2022/1,1
12/03/2022 16:00,37,Questionário: qq - Bloco 01 Questionário 03,1
12/03/2022 16:00,37,Questionário: qq - Bloco 01 Questionário 03,1
12/03/2022 16:00,37,Questionário: qq - Bloco 01 Questionário 03,1
12/03/2022 15:59,37,Curso: 16462.1 Mecânica - 2022/1,1
12/03/2022 14:12,9,Questionário: qq - Bloco 01 Questionário 03,1
12/03/2022 14:12,9,Questionário: qq - Bloco 01 Questionário 03,1
12/03/2022 14:12,9,Questionário: qq - Bloco 01 Questionário 03,1
12/03/2022 14:12,9,Curso: 16462.1 Mecânica - 2022/1,1
12/03/2022 09:36,18,Questionário: qq - Bloco 01 Questionário 03,1
12/03/2022 09:36,18,Questionário: qq - Bloco 01 Questionário 03,1
12/03/2022 09:36,18,Questionário: qq - Bloco 01 Questionário 03,1
12/03/2022 09:05,36,Página: wc - Encontro 03 - Print do WolframCloud,1
12/03/2022 09:05,36,Curso: 16462.1 Mecânica - 2022/1,1
12/03/2022 07:48,19,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 21:42,27,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 20:00,16,URL: pp - Apresentações de power point da disciplina de mecânica geral,1
11/03/2022 20:00,16,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 19:39,16,URL: pp - Apresentações de power point da disciplina de mecânica geral,1
11/03/2022 19:39,16,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 19:26,3,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 19:26,3,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 19:22,8,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 19:22,8,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 19:22,8,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 19:16,2,Questionário: qq - Bloco 01 Questionário 01,1
11/03/2022 19:16,2,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 19:16,2,Arquivo: qs - Bloco 01 Questionário 01 - Soluções,1
11/03/2022 19:16,2,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 19:16,2,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 19:16,2,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 19:16,2,Arquivo: qs - Bloco 01 Questionário 02 - Soluções,1
11/03/2022 19:16,2,Arquivo: qs - Bloco 01 Questionário 02 - Soluções,1
11/03/2022 19:16,2,Arquivo: qs - Bloco 01 Questionário 01 - Soluções,1
11/03/2022 19:15,2,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 19:15,7,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 19:15,7,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 19:15,7,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 19:15,9,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 19:12,19,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 19:09,16,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 19:09,16,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 19:09,16,Arquivo: qs - Bloco 01 Questionário 02 - Soluções,1
11/03/2022 19:09,16,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 19:05,36,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 19:04,36,Arquivo: qs - Bloco 01 Questionário 02 - Soluções,1
11/03/2022 19:04,36,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 19:03,13,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 19:03,13,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 19:03,13,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 19:03,1,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 19:02,1,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 19:02,1,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 19:02,35,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 19:02,33,Arquivo: qs - Bloco 01 Questionário 02 - Soluções,1
11/03/2022 19:01,33,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 19:01,35,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 19:01,35,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 19:01,35,Questionário: qq - Bloco 01 Questionário 01,1
11/03/2022 19:01,35,Arquivo: qs - Bloco 01 Questionário 01 - Soluções,1
11/03/2022 19:01,35,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 19:01,35,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 19:01,35,Arquivo: qs - Bloco 01 Questionário 02 - Soluções,1
11/03/2022 19:01,35,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 19:00,33,Arquivo: qs - Bloco 01 Questionário 02 - Soluções,1
11/03/2022 19:00,14,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 19:00,33,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 19:00,24,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 19:00,33,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 19:00,1,Questionário: qq - Bloco 01 Questionário 01,1
11/03/2022 19:00,24,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 18:59,1,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 18:59,24,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 18:59,1,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 18:58,1,Arquivo: qs - Bloco 01 Questionário 02 - Soluções,1
11/03/2022 18:58,1,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 18:58,1,URL: le - Lista de exercícios e soluções de mecânica geral,1
11/03/2022 18:58,1,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 18:57,1,URL: ape - Apresentação do plano de ensino da disciplina de mecânica geral,1
11/03/2022 18:57,1,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 18:56,14,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 18:56,14,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 18:56,14,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 18:53,5,Arquivo: qs - Bloco 01 Questionário 02 - Soluções,1
11/03/2022 18:52,5,Arquivo: qs - Bloco 01 Questionário 02 - Soluções,1
11/03/2022 18:52,5,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 18:52,9,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 18:52,9,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 18:52,5,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 18:52,9,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 18:52,5,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 18:52,5,Arquivo: qs - Bloco 01 Questionário 01 - Soluções,1
11/03/2022 18:51,5,URL: pa - Encontro 01 - Plano de aula,1
11/03/2022 18:51,5,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 18:46,37,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 18:46,37,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 18:45,37,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 18:45,37,Arquivo: qs - Bloco 01 Questionário 02 - Soluções,1
11/03/2022 18:44,37,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 18:44,1,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 18:44,1,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 18:44,1,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 18:39,21,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 18:38,33,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 18:37,34,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 18:37,34,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 18:36,34,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 18:36,21,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 18:36,34,Arquivo: qs - Bloco 01 Questionário 02 - Soluções,1
11/03/2022 18:36,34,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 18:33,33,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 18:33,33,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 18:17,6,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 18:17,6,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 18:17,6,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 18:16,2,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 18:15,2,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 18:15,2,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 18:15,7,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 18:15,7,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 18:15,7,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 18:10,18,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 18:05,18,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 18:03,27,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 18:03,27,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 18:02,27,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 18:02,27,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 18:02,18,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 18:02,18,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 18:02,18,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 18:01,37,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 18:01,37,Questionário: qq - Bloco 01 Questionário 01,1
11/03/2022 18:01,37,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 18:00,38,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 18:00,38,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 18:00,38,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 18:00,37,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 18:00,37,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 17:32,35,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 17:32,35,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 17:32,35,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 17:32,35,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 17:31,35,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 17:31,35,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 17:24,19,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 17:23,19,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 17:23,19,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 17:23,19,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 17:17,19,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 17:10,16,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 17:10,16,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 17:10,16,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 17:10,21,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 17:10,16,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 17:10,21,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 17:10,21,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 17:10,21,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 17:10,21,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 17:09,21,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 17:09,21,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 17:07,21,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 17:07,21,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 17:06,19,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 17:06,19,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 17:06,19,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 17:06,19,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 16:49,14,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 16:49,14,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 16:49,14,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 16:44,16,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 16:44,16,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 16:17,38,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 16:17,38,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 16:17,38,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 16:16,14,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 16:15,1,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 16:12,1,Arquivo: qs - Bloco 01 Questionário 01 - Soluções,1
11/03/2022 16:12,1,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 16:04,21,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 15:59,13,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 15:59,13,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 15:59,13,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 15:59,13,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 15:50,24,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 15:50,24,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 15:50,24,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 15:50,24,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 15:50,24,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 15:30,2,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 15:30,2,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 15:30,2,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 15:30,2,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 15:29,2,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 15:18,14,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 15:18,14,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 15:13,28,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 15:13,28,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 15:12,28,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 15:09,9,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 15:09,9,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 15:09,9,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 15:09,9,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 15:06,9,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 15:06,9,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 15:06,9,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 14:43,13,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 14:43,13,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 14:43,13,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 14:43,13,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 14:37,2,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 14:37,2,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 14:37,2,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 14:37,2,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 14:32,14,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 14:32,14,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 14:32,14,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 14:09,24,URL: ape - Apresentação do plano de ensino da disciplina de mecânica geral,1
11/03/2022 14:05,14,Questionário: qq - Bloco 01 Questionário 01,1
11/03/2022 14:05,24,URL: pp - Apresentações de power point da disciplina de mecânica geral,1
11/03/2022 14:05,14,Questionário: qq - Bloco 01 Questionário 01,1
11/03/2022 14:05,14,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 14:05,24,Questionário: qq - Bloco 01 Questionário 01,1
11/03/2022 14:04,24,Questionário: qq - Bloco 01 Questionário 01,1
11/03/2022 14:04,24,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 13:58,24,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 13:58,24,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 13:58,24,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 13:39,14,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 13:39,14,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 13:39,14,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 12:36,8,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 12:36,8,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 12:36,8,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 12:36,8,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 12:36,8,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 12:22,5,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 12:22,5,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 12:22,5,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 12:22,5,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 12:22,5,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 12:16,8,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 12:16,8,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 12:16,8,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 12:16,8,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 12:11,5,URL: pp - Apresentações de power point da disciplina de mecânica geral,1
11/03/2022 12:10,5,Curso: 16462.1 Mecânica - 2022/1,1
11/03/2022 12:04,3,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 12:04,3,Questionário: qq - Bloco 01 Questionário 02,1
11/03/2022 12:04,3,Curso: 16462.1 Mecânica - 2022/1,1
